round,agent_id,parent_id,birth_round,expected,submitted,correct,output_tokens,profit,balance_after
2,19,,0,-101505943,-101505943,True,438,100.0,1200.0
2,20,,0,-101505943,-101505943,True,364,100.0,700.0
3,1,,0,-2192966520,-2192375520,False,308,-400.0,-200.0
3,2,,0,-2192966520,-2192966520,True,471,100.0,800.0
3,3,,0,-2192966520,-2192966520,True,378,100.0,300.0
3,4,,0,-2192966520,-2192975520,False,224,-400.0,300.0
3,5,,0,-2192966520,-2192966520,True,362,100.0,300.0
3,6,,0,-2192966520,-2192966520,True,536,100.0,800.0
3,7,,0,-2192966520,-2192966520,True,402,100.0,300.0
3,8,,0,-2192966520,-2192966520,True,505,100.0,300.0
3,9,,0,-2192966520,-2192966520,True,297,100.0,1300.0
3,10,,0,-2192966520,-2192966520,True,295,100.0,300.0
3,11,,0,-2192966520,-2192966520,True,467,100.0,1300.0
3,12,,0,-2192966520,-2195164520,False,338,-400.0,-200.0
3,13,,0,-2192966520,-2192861520,False,293,-400.0,300.0
3,14,,0,-2192966520,-2192966520,True,444,100.0,300.0
3,15,,0,-2192966520,-2192966520,True,297,100.0,1300.0
3,16,,0,-2192966520,-2192966520,True,317,100.0,800.0
3,17,,0,-2192966520,-2192966520,True,356,100.0,1300.0
3,18,,0,-2192966520,-2192966520,True,282,100.0,800.0
3,19,,0,-2192966520,-2192966520,True,472,100.0,1300.0
3,20,,0,-2192966520,-2192966520,True,296,100.0,800.0
4,2,,0,-6399137073,-6401465073,False,348,-400.0,400.0
4,3,,0,-6399137073,-6398274873,False,403,-400.0,-100.0
4,4,,0,-6399137073,-6399137073,True,486,100.0,400.0
4,5,,0,-6399137073,-6397156473,False,187,-400.0,-100.0
4,6,,0,-6399137073,-6399137073,True,436,100.0,900.0
4,7,,0,-6399137073,-7404364617,False,182,-400.0,-100.0
4,8,,0,-6399137073,-7400317833,False,275,-400.0,-100.0
4,9,,0,-6399137073,-6399137073,True,436,100.0,1400.0
4,10,,0,-6399137073,-6397134873,False,299,-400.0,-100.0
4,11,,0,-6399137073,-6397057473,False,221,-400.0,900.0
4,13,,0,-6399137073,-7404706377,False,209,-400.0,-100.0
4,14,,0,-6399137073,-6398254473,False,359,-400.0,-100.0
4,15,,0,-6399137073,-6399137073,True,436,100.0,1400.0
4,16,,0,-6399137073,-6399137073,True,436,100.0,900.0
4,17,,0,-6399137073,-6399137073,True,436,100.0,1400.0
4,18,,0,-6399137073,-6398278473,False,316,-400.0,400.0
4,19,,0,-6399137073,-6399137073,True,434,100.0,1400.0
4,20,,0,-6399137073,-7404364677,False,277,-400.0,400.0
4,21,17,3,-6399137073,-6399137073,True,422,100.0,1100.0
4,22,9,3,-6399137073,-6399137073,True,505,100.0,1100.0
5,2,,0,-1313445555,-1313766555,False,291,-400.0,0.0
5,4,,0,-1313445555,-1313755755,False,245,-400.0,0.0
5,6,,0,-1313445555,-1313445555,True,295,100.0,1000.0
5,9,,0,-1313445555,-1313445555,True,269,100.0,1500.0
5,11,,0,-1313445555,-1313735355,False,355,-400.0,500.0
5,15,,0,-1313445555,-1313445555,True,271,100.0,1500.0
5,16,,0,-1313445555,-1314075555,False,279,-400.0,500.0
5,17,,0,-1313445555,-1313445555,True,291,100.0,1500.0
5,18,,0,-1313445555,-1313445555,True,304,100.0,500.0
5,19,,0,-1313445555,-1313445555,True,291,100.0,1500.0
5,20,,0,-1313445555,-1313449185,False,182,-400.0,0.0
5,21,17,3,-1313445555,-1313445555,True,314,100.0,1200.0
5,22,9,3,-1313445555,-1313445555,True,291,100.0,1200.0
5,23,15,4,-1313445555,-1313445555,True,412,100.0,1100.0
5,24,17,4,-1313445555,-1313445555,True,312,100.0,1100.0
5,25,17,4,-1313445555,-1313445555,True,311,100.0,1100.0
5,26,19,4,-1313445555,-1313445555,True,322,100.0,1100.0
5,27,17,4,-1313445555,-1313445555,True,310,100.0,1100.0
5,28,15,4,-1313445555,-1313445555,True,429,100.0,1100.0
5,29,15,4,-1313445555,-1313445555,True,314,100.0,1100.0
6,2,,0,679369726,677284726,False,373,-400.0,-400.0
6,4,,0,679369726,665656874,False,181,-400.0,-400.0
6,6,,0,679369726,679369726,True,370,100.0,1100.0
6,9,,0,679369726,679369726,True,449,100.0,1600.0
6,11,,0,679369726,677599726,False,227,-400.0,100.0
6,15,,0,679369726,679369726,True,449,100.0,1600.0
6,16,,0,679369726,677444926,False,216,-400.0,100.0
6,17,,0,679369726,679369726,True,449,100.0,1600.0
6,18,,0,679369726,678060526,False,215,-400.0,100.0
6,19,,0,679369726,679369726,True,449,100.0,1600.0
6,20,,0,679369726,666282286,False,424,-400.0,-400.0
6,21,17,3,679369726,679369726,True,416,100.0,1300.0
6,22,9,3,679369726,679369726,True,383,100.0,1300.0
6,23,15,4,679369726,679369726,True,546,100.0,1200.0
6,24,17,4,679369726,679369726,True,446,100.0,1200.0
6,25,17,4,679369726,679369726,True,450,100.0,1200.0
6,26,19,4,679369726,679369726,True,503,100.0,1200.0
6,27,17,4,679369726,679369726,True,439,100.0,1200.0
6,28,15,4,679369726,679369726,True,440,100.0,1200.0
6,29,15,4,679369726,679369726,True,351,100.0,1200.0
7,6,,0,-1678359873,-1678359873,True,452,100.0,1200.0
7,9,,0,-1678359873,-1678359873,True,449,100.0,1700.0
7,11,,0,-1678359873,(16728 * 24542) - (27357 * 76357),False,217,-400.0,-300.0
7,15,,0,-1678359873,-1678359873,True,449,100.0,1700.0
7,16,,0,-1678359873,-1678359873,True,471,100.0,200.0
7,17,,0,-1678359873,-1678359873,True,471,100.0,1700.0
7,18,,0,-1678359873,(16728 * 24542) - (27357 * 76357),False,175,-400.0,-300.0
7,19,,0,-1678359873,-1678359873,True,471,100.0,1700.0
7,21,17,3,-1678359873,-1678359873,True,441,100.0,1400.0
7,22,9,3,-1678359873,-1678359873,True,466,100.0,1400.0
7,23,15,4,-1678359873,-1678359873,True,440,100.0,1300.0
7,24,17,4,-1678359873,-1678359873,True,441,100.0,1300.0
7,25,17,4,-1678359873,-1678359873,True,440,100.0,1300.0
7,26,19,4,-1678359873,-1678359873,True,392,100.0,1300.0
7,27,17,4,-1678359873,-1678359873,True,463,100.0,1300.0
7,28,15,4,-1678359873,-1678359873,True,416,100.0,1300.0
7,29,15,4,-1678359873,-1678359873,True,442,100.0,1300.0
7,30,19,6,-1678359873,-1678359873,True,437,100.0,1100.0
7,31,15,6,-1678359873,-1678359873,True,394,100.0,1100.0
7,32,9,6,-1678359873,-1678359873,True,442,100.0,1100.0
8,6,,0,192945838,192945838,True,293,100.0,1300.0
8,9,,0,192945838,192945838,True,293,100.0,1800.0
8,15,,0,192945838,192945838,True,293,100.0,1800.0
8,16,,0,192945838,192945838,True,291,100.0,300.0
8,17,,0,192945838,192945838,True,293,100.0,1800.0
8,19,,0,192945838,192945838,True,293,100.0,1800.0
8,21,17,3,192945838,192945838,True,280,100.0,1500.0
8,22,9,3,192945838,192945838,True,315,100.0,1500.0
8,23,15,4,192945838,192945838,True,299,100.0,1400.0
8,24,17,4,192945838,192945838,True,327,100.0,1400.0
8,25,17,4,192945838,193145838,False,291,-400.0,900.0
8,26,19,4,192945838,192945838,True,299,100.0,1400.0
8,27,17,4,192945838,192945838,True,282,100.0,1400.0
8,28,15,4,192945838,192945838,True,327,100.0,1400.0
8,29,15,4,192945838,192945838,True,281,100.0,1400.0
8,30,19,6,192945838,192945838,True,260,100.0,1200.0
8,31,15,6,192945838,192945838,True,349,100.0,1200.0
8,32,9,6,192945838,192945838,True,321,100.0,1200.0
8,33,9,7,192945838,192945838,True,309,100.0,1100.0
8,34,9,7,192945838,192945838,True,349,100.0,1100.0
9,6,,0,-2100243267,-2099329467,False,212,-400.0,900.0
9,9,,0,-2100243267,-2100243267,True,481,100.0,1900.0
9,15,,0,-2100243267,-2100243267,True,483,100.0,1900.0
9,16,,0,-2100243267,-2100341667,False,220,-400.0,-100.0
9,17,,0,-2100243267,-2100243267,True,483,100.0,1900.0
9,19,,0,-2100243267,-2100243267,True,483,100.0,1900.0
9,21,17,3,-2100243267,-2100243267,True,449,100.0,1600.0
9,22,9,3,-2100243267,-2100243267,True,464,100.0,1600.0
9,23,15,4,-2100243267,-2100243267,True,481,100.0,1500.0
9,24,17,4,-2100243267,-2100243267,True,712,100.0,1500.0
9,25,17,4,-2100243267,-2100243267,True,467,100.0,1000.0
9,26,19,4,-2100243267,-2100243267,True,698,100.0,1500.0
9,27,17,4,-2100243267,-2100243267,True,469,100.0,1500.0
9,28,15,4,-2100243267,-2100243267,True,449,100.0,1500.0
9,29,15,4,-2100243267,-2100243267,True,407,100.0,1500.0
9,30,19,6,-2100243267,-2100243267,True,407,100.0,1300.0
9,31,15,6,-2100243267,-2100243267,True,519,100.0,1300.0
9,32,9,6,-2100243267,-2100243267,True,571,100.0,1300.0
9,33,9,7,-2100243267,-2100243267,True,578,100.0,1200.0
9,34,9,7,-2100243267,-2100243267,True,701,100.0,1200.0
10,6,,0,-283228230,-283228230,True,352,100.0,1000.0
10,9,,0,-283228230,-283228230,True,358,100.0,2000.0
10,15,,0,-283228230,-283228230,True,431,100.0,2000.0
10,17,,0,-283228230,-283228230,True,358,100.0,2000.0
10,19,,0,-283228230,-283228230,True,358,100.0,2000.0
10,21,17,3,-283228230,-283228230,True,418,100.0,1700.0
10,22,9,3,-283228230,-283228230,True,441,100.0,1700.0
10,23,15,4,-283228230,-283228230,True,401,100.0,1600.0
10,24,17,4,-283228230,-283228230,True,400,100.0,1600.0
10,25,17,4,-283228230,-283228230,True,415,100.0,1100.0
10,26,19,4,-283228230,-283228230,True,434,100.0,1600.0
10,27,17,4,-283228230,-283228230,True,419,100.0,1600.0
10,28,15,4,-283228230,-283228230,True,439,100.0,1600.0
10,29,15,4,-283228230,-283228230,True,421,100.0,1600.0
10,30,19,6,-283228230,-283228230,True,398,100.0,1400.0
10,31,15,6,-283228230,-283228230,True,418,100.0,1400.0
10,32,9,6,-283228230,-283228230,True,441,100.0,1400.0
10,33,9,7,-283228230,-283228230,True,506,100.0,1300.0
10,34,9,7,-283228230,-283228230,True,511,100.0,1300.0
10,35,15,9,-283228230,-283228230,True,398,100.0,1100.0
11,6,,0,2045897723,2045933723,False,205,-400.0,600.0
11,9,,0,2045897723,2045897723,True,362,100.0,2100.0
11,15,,0,2045897723,2045797323,False,217,-400.0,1600.0
11,17,,0,2045897723,2045411723,False,217,-400.0,1600.0
11,19,,0,2045897723,2045925723,False,217,-400.0,1600.0
11,21,17,3,2045897723,2045897723,True,420,100.0,1800.0
11,22,9,3,2045897723,2045897723,True,462,100.0,1800.0
11,23,15,4,2045897723,2045897723,True,599,100.0,1700.0
11,24,17,4,2045897723,2045897723,True,460,100.0,1700.0
11,25,17,4,2045897723,2045897723,True,568,100.0,1200.0
11,26,19,4,2045897723,2045897723,True,457,100.0,1700.0
11,27,17,4,2045897723,2045897723,True,438,100.0,1700.0
11,28,15,4,2045897723,2045897723,True,418,100.0,1700.0
11,29,15,4,2045897723,2045897723,True,418,100.0,1700.0
11,30,19,6,2045897723,2045897723,True,463,100.0,1500.0
11,31,15,6,2045897723,2045897723,True,420,100.0,1500.0
11,32,9,6,2045897723,2045897723,True,497,100.0,1500.0
11,33,9,7,2045897723,2045897723,True,483,100.0,1400.0
11,34,9,7,2045897723,2045897723,True,484,100.0,1400.0
11,35,15,9,2045897723,2045897723,True,420,100.0,1200.0
12,6,,0,-711379255,-711379255,True,421,100.0,700.0
12,9,,0,-711379255,-711379255,True,570,100.0,2200.0
12,15,,0,-711379255,-711379255,True,387,100.0,1700.0
12,17,,0,-711379255,-711379255,True,428,100.0,1700.0
12,19,,0,-711379255,-711379255,True,404,100.0,1700.0
12,21,17,3,-711379255,-711379255,True,419,100.0,1900.0
12,22,9,3,-711379255,-711379255,True,320,100.0,1900.0
12,23,15,4,-711379255,-711379255,True,508,100.0,1800.0
12,24,17,4,-711379255,-711379255,True,390,100.0,1800.0
12,25,17,4,-711379255,-711379255,True,421,100.0,1300.0
12,26,19,4,-711379255,-711379255,True,353,100.0,1800.0
12,27,17,4,-711379255,-711379255,True,419,100.0,1800.0
12,28,15,4,-711379255,-711379255,True,364,100.0,1800.0
12,29,15,4,-711379255,-711379255,True,438,100.0,1800.0
12,30,19,6,-711379255,-711379255,True,423,100.0,1600.0
12,31,15,6,-711379255,-711379255,True,436,100.0,1600.0
12,32,9,6,-711379255,-711379255,True,346,100.0,1600.0
12,33,9,7,-711379255,-711379255,True,388,100.0,1500.0
12,34,9,7,-711379255,-711379255,True,337,100.0,1500.0
12,35,15,9,-711379255,-711379255,True,421,100.0,1300.0
13,6,,0,4071776499,4072968099,False,217,-400.0,300.0
13,9,,0,4071776499,4073163071,False,369,-400.0,1800.0
13,15,,0,4071776499,4071776499,True,447,100.0,1800.0
13,17,,0,4071776499,4071776499,True,379,100.0,1800.0
13,19,,0,4071776499,4071776499,True,379,100.0,1800.0
13,21,17,3,4071776499,4071776499,True,479,100.0,2000.0
13,22,9,3,4071776499,4071776499,True,467,100.0,2000.0
13,23,15,4,4071776499,4071776499,True,386,100.0,1900.0
13,24,17,4,4071776499,4071776499,True,446,100.0,1900.0
13,25,17,4,4071776499,4071776499,True,410,100.0,1400.0
13,26,19,4,4071776499,4071776499,True,422,100.0,1900.0
13,27,17,4,4071776499,4071776499,True,428,100.0,1900.0
13,28,15,4,4071776499,4071776499,True,437,100.0,1900.0
13,29,15,4,4071776499,4071776499,True,345,100.0,1900.0
13,30,19,6,4071776499,4071776499,True,422,100.0,1700.0
13,31,15,6,4071776499,4071776499,True,423,100.0,1700.0
13,32,9,6,4071776499,4071776499,True,527,100.0,1700.0
13,33,9,7,4071776499,4071776499,True,457,100.0,1600.0
13,34,9,7,4071776499,4071776499,True,444,100.0,1600.0
13,35,15,9,4071776499,4071776499,True,445,100.0,1400.0
14,6,,0,516312307,516312307,True,431,100.0,400.0
14,9,,0,516312307,516312307,True,474,100.0,1900.0
14,15,,0,516312307,516312307,True,471,100.0,1900.0
14,17,,0,516312307,516312307,True,474,100.0,1900.0
14,19,,0,516312307,516312307,True,474,100.0,1900.0
14,21,17,3,516312307,516312307,True,462,100.0,2100.0
14,22,9,3,516312307,516312307,True,558,100.0,2100.0
14,23,15,4,516312307,516312307,True,557,100.0,2000.0
14,24,17,4,516312307,516312307,True,462,100.0,2000.0
14,25,17,4,516312307,516312307,True,581,100.0,1500.0
14,26,19,4,516312307,516312307,True,547,100.0,2000.0
14,27,17,4,516312307,516312307,True,440,100.0,2000.0
14,28,15,4,516312307,516312307,True,461,100.0,2000.0
14,29,15,4,516312307,516312307,True,458,100.0,2000.0
14,30,19,6,516312307,516312307,True,440,100.0,1800.0
14,31,15,6,516312307,516312307,True,462,100.0,1800.0
14,32,9,6,516312307,516312307,True,462,100.0,1800.0
14,33,9,7,516312307,516312307,True,562,100.0,1700.0
14,34,9,7,516312307,516312307,True,547,100.0,1700.0
14,35,15,9,516312307,516312307,True,461,100.0,1500.0
15,6,,0,-2810797329,-2810797329,True,277,100.0,500.0
15,9,,0,-2810797329,-2810797329,True,293,100.0,2000.0
15,15,,0,-2810797329,-2810797329,True,293,100.0,2000.0
15,17,,0,-2810797329,-2810797329,True,293,100.0,2000.0
15,19,,0,-2810797329,-2810797329,True,293,100.0,2000.0
15,21,17,3,-2810797329,-2810797329,True,413,100.0,2200.0
15,22,9,3,-2810797329,-2810797329,True,396,100.0,2200.0
15,23,15,4,-2810797329,-2810797329,True,367,100.0,2100.0
15,24,17,4,-2810797329,-2810797329,True,380,100.0,2100.0
15,25,17,4,-2810797329,-2810797329,True,397,100.0,1600.0
15,26,19,4,-2810797329,-2810797329,True,418,100.0,2100.0
15,27,17,4,-2810797329,-2810797329,True,417,100.0,2100.0
15,28,15,4,-2810797329,-2810797329,True,341,100.0,2100.0
15,29,15,4,-2810797329,-2810797329,True,415,100.0,2100.0
15,30,19,6,-2810797329,-2810797329,True,367,100.0,1900.0
15,31,15,6,-2810797329,-2810797329,True,366,100.0,1900.0
15,32,9,6,-2810797329,-2810797329,True,397,100.0,1900.0
15,33,9,7,-2810797329,-2810797329,True,394,100.0,1800.0
15,34,9,7,-2810797329,-2810797329,True,399,100.0,1800.0
15,35,15,9,-2810797329,-2810797329,True,392,100.0,1600.0
16,6,,0,1718786684,1719066284,False,213,-400.0,100.0
16,9,,0,1718786684,1718786684,True,442,100.0,2100.0
16,15,,0,1718786684,1718786684,True,444,100.0,2100.0
16,17,,0,1718786684,1718786684,True,442,100.0,2100.0
16,19,,0,1718786684,1718786684,True,442,100.0,2100.0
16,21,17,3,1718786684,1718786684,True,433,100.0,2300.0
16,22,9,3,1718786684,1718786684,True,433,100.0,2300.0
16,23,15,4,1718786684,1718786684,True,490,100.0,2200.0
16,24,17,4,1718786684,1718786684,True,495,100.0,2200.0
16,25,17,4,1718786684,1718786684,True,493,100.0,1700.0
16,26,19,4,1718786684,1718786684,True,433,100.0,2200.0
16,27,17,4,1718786684,1718786684,True,546,100.0,2200.0
16,28,15,4,1718786684,1718786684,True,408,100.0,2200.0
16,29,15,4,1718786684,1718786684,True,433,100.0,2200.0
16,30,19,6,1718786684,1718786684,True,433,100.0,2000.0
16,31,15,6,1718786684,1718786684,True,433,100.0,2000.0
16,32,9,6,1718786684,1718786684,True,433,100.0,2000.0
16,33,9,7,1718786684,1718786684,True,490,100.0,1900.0
16,34,9,7,1718786684,1718786684,True,490,100.0,1900.0
16,35,15,9,1718786684,1718786684,True,432,100.0,1700.0
17,6,,0,1287464839,1287464839,True,322,100.0,200.0
17,9,,0,1287464839,1287464839,True,400,100.0,2200.0
17,15,,0,1287464839,1287464839,True,402,100.0,2200.0
17,17,,0,1287464839,1287464839,True,402,100.0,2200.0
17,19,,0,1287464839,1287464839,True,380,100.0,2200.0
17,21,17,3,1287464839,1287464839,True,369,100.0,2400.0
17,22,9,3,1287464839,1287464839,True,400,100.0,2400.0
17,23,15,4,1287464839,1287464839,True,378,100.0,2300.0
17,24,17,4,1287464839,1287464839,True,381,100.0,2300.0
17,25,17,4,1287464839,1287464839,True,390,100.0,1800.0
17,26,19,4,1287464839,1287464839,True,369,100.0,2300.0
17,27,17,4,1287464839,1287464839,True,369,100.0,2300.0
17,28,15,4,1287464839,1287464839,True,369,100.0,2300.0
17,29,15,4,1287464839,1287464839,True,389,100.0,2300.0
17,30,19,6,1287464839,1287464839,True,369,100.0,2100.0
17,31,15,6,1287464839,1287464839,True,390,100.0,2100.0
17,32,9,6,1287464839,1287464839,True,391,100.0,2100.0
17,33,9,7,1287464839,1287464839,True,377,100.0,2000.0
17,34,9,7,1287464839,1287464839,True,397,100.0,2000.0
17,35,15,9,1287464839,1287464839,True,367,100.0,1800.0
18,6,,0,-4246091877,-4246091877,True,293,100.0,300.0
18,9,,0,-4246091877,-4246091877,True,411,100.0,2300.0
18,15,,0,-4246091877,-4246091877,True,299,100.0,2300.0
18,17,,0,-4246091877,-4246091877,True,331,100.0,2300.0
18,19,,0,-4246091877,-4246091877,True,309,100.0,2300.0
18,21,17,3,-4246091877,-4246091877,True,397,100.0,2500.0
18,22,9,3,-4246091877,-4246091877,True,418,100.0,2500.0
18,23,15,4,-4246091877,-4246091877,True,374,100.0,2400.0
18,24,17,4,-4246091877,-4246091877,True,397,100.0,2400.0
18,25,17,4,-4246091877,-4246091877,True,375,100.0,1900.0
18,26,19,4,-4246091877,-4246091877,True,374,100.0,2400.0
18,27,17,4,-4246091877,-4246091877,True,382,100.0,2400.0
18,28,15,4,-4246091877,-4246091877,True,377,100.0,2400.0
18,29,15,4,-4246091877,-4246091877,True,398,100.0,2400.0
18,30,19,6,-4246091877,-4246091877,True,377,100.0,2200.0
18,31,15,6,-4246091877,-4246091877,True,377,100.0,2200.0
18,32,9,6,-4246091877,-4246091877,True,405,100.0,2200.0
18,33,9,7,-4246091877,-4246091877,True,376,100.0,2100.0
18,34,9,7,-4246091877,-4246091877,True,400,100.0,2100.0
18,35,15,9,-4246091877,-4246091877,True,377,100.0,1900.0
19,6,,0,1157937720,1157937720,True,221,100.0,400.0
19,9,,0,1157937720,1157937720,True,388,100.0,2400.0
19,15,,0,1157937720,1157437920,False,221,-400.0,1900.0
19,17,,0,1157937720,1158237720,False,221,-400.0,1900.0
19,19,,0,1157937720,1157937720,True,221,100.0,2400.0
19,21,17,3,1157937720,1157937720,True,379,100.0,2600.0
19,22,9,3,1157937720,1157937720,True,388,100.0,2600.0
19,23,15,4,1157937720,1157937720,True,391,100.0,2500.0
19,24,17,4,1157937720,1157937720,True,369,100.0,2500.0
19,25,17,4,1157937720,1157937720,True,391,100.0,2000.0
19,26,19,4,1157937720,1157937720,True,706,100.0,2500.0
19,27,17,4,1157937720,1157937720,True,380,100.0,2500.0
19,28,15,4,1157937720,1157937720,True,359,100.0,2500.0
19,29,15,4,1157937720,1157937720,True,356,100.0,2500.0
19,30,19,6,1157937720,1157937720,True,378,100.0,2300.0
19,31,15,6,1157937720,1157937720,True,379,100.0,2300.0
19,32,9,6,1157937720,1157937720,True,379,100.0,2300.0
19,33,9,7,1157937720,1157937720,True,389,100.0,2200.0
19,34,9,7,1157937720,1157937720,True,367,100.0,2200.0
19,35,15,9,1157937720,1157937720,True,358,100.0,2000.0
20,6,,0,1384747299,1385281899,False,221,-400.0,0.0
20,9,,0,1384747299,1384747299,True,434,100.0,2500.0
20,15,,0,1384747299,1384747299,True,433,100.0,2000.0
20,17,,0,1384747299,1384747299,True,434,100.0,2000.0
20,19,,0,1384747299,1384863699,False,221,-400.0,2000.0
20,21,17,3,1384747299,1384747299,True,425,100.0,2700.0
20,22,9,3,1384747299,1384747299,True,425,100.0,2700.0
20,23,15,4,1384747299,1384747299,True,485,100.0,2600.0
20,24,17,4,1384747299,1384747299,True,478,100.0,2600.0
20,25,17,4,1384747299,1384747299,True,425,100.0,2100.0
20,26,19,4,1384747299,1384747299,True,469,100.0,2600.0
20,27,17,4,1384747299,1384747299,True,425,100.0,2600.0
20,28,15,4,1384747299,1384747299,True,403,100.0,2600.0
20,29,15,4,1384747299,1384747299,True,425,100.0,2600.0
20,30,19,6,1384747299,1384747299,True,425,100.0,2400.0
20,31,15,6,1384747299,1384747299,True,425,100.0,2400.0
20,32,9,6,1384747299,1384747299,True,425,100.0,2400.0
20,33,9,7,1384747299,1384747299,True,487,100.0,2300.0
20,34,9,7,1384747299,1384747299,True,470,100.0,2300.0
20,35,15,9,1384747299,1384747299,True,400,100.0,2100.0
21,6,,0,-435454116,-435138516,False,212,-400.0,-400.0
21,9,,0,-435454116,-435454116,True,371,100.0,2600.0
21,15,,0,-435454116,-435454116,True,371,100.0,2100.0
21,17,,0,-435454116,-435454116,True,373,100.0,2100.0
21,19,,0,-435454116,-435454116,True,371,100.0,2100.0
21,21,17,3,-435454116,-435454116,True,361,100.0,2800.0
21,22,9,3,-435454116,-435454116,True,366,100.0,2800.0
21,23,15,4,-435454116,-435454116,True,372,100.0,2700.0
21,24,17,4,-435454116,-435454116,True,413,100.0,2700.0
21,25,17,4,-435454116,-435454116,True,362,100.0,2200.0
21,26,19,4,-435454116,-435454116,True,338,100.0,2700.0
21,27,17,4,-435454116,-435454116,True,361,100.0,2700.0
21,28,15,4,-435454116,-435454116,True,361,100.0,2700.0
21,29,15,4,-435454116,-435454116,True,359,100.0,2700.0
21,30,19,6,-435454116,-435454116,True,359,100.0,2500.0
21,31,15,6,-435454116,-435454116,True,361,100.0,2500.0
21,32,9,6,-435454116,-435454116,True,375,100.0,2500.0
21,33,9,7,-435454116,-435454116,True,420,100.0,2400.0
21,34,9,7,-435454116,-435454116,True,417,100.0,2400.0
21,35,15,9,-435454116,-435454116,True,359,100.0,2200.0
22,9,,0,-7461909552,-7461909552,True,382,100.0,2700.0
22,15,,0,-7461909552,-7461909552,True,293,100.0,2200.0
22,17,,0,-7461909552,-7461909552,True,293,100.0,2200.0
22,19,,0,-7461909552,-7461909552,True,366,100.0,2200.0
22,21,17,3,-7461909552,-7461909552,True,328,100.0,2900.0
22,22,9,3,-7461909552,-7461909552,True,670,100.0,2900.0
22,23,15,4,-7461909552,-7461909552,True,353,100.0,2800.0
22,24,17,4,-7461909552,-7461909552,True,383,100.0,2800.0
22,25,17,4,-7461909552,-7461909552,True,363,100.0,2300.0
22,26,19,4,-7461909552,-7461909552,True,294,100.0,2800.0
22,27,17,4,-7461909552,-7461909552,True,383,100.0,2800.0
22,28,15,4,-7461909552,-7461909552,True,534,100.0,2800.0
22,29,15,4,-7461909552,-7461909552,True,383,100.0,2800.0
22,30,19,6,-7461909552,-7461909552,True,261,100.0,2600.0
22,31,15,6,-7461909552,-7461909552,True,397,100.0,2600.0
22,32,9,6,-7461909552,-7461909552,True,325,100.0,2600.0
22,33,9,7,-7461909552,-7461909552,True,474,100.0,2500.0
22,34,9,7,-7461909552,-7461909552,True,294,100.0,2500.0
22,35,15,9,-7461909552,-7461909552,True,265,100.0,2300.0
22,36,22,21,-7461909552,-7461909552,True,521,100.0,1100.0
23,9,,0,-1211678153,"-1,212,347,249",False,342,-400.0,2300.0
23,15,,0,-1211678153,-1211678153,True,307,100.0,2300.0
23,17,,0,-1211678153,-1212206545,False,229,-400.0,1800.0
23,19,,0,-1211678153,-1211678153,True,458,100.0,2300.0
23,21,17,3,-1211678153,-1211678153,True,336,100.0,3000.0
23,22,9,3,-1211678153,-1211678153,True,485,100.0,3000.0
23,23,15,4,-1211678153,-1211678153,True,359,100.0,2900.0
