round,agent_id,parent_id,birth_round,expected,submitted,correct,output_tokens,profit,balance_after
7,28,17,5,-3893758332,-3893758332,True,392,-292.0,283.0
7,29,22,5,-3893758332,-3891657372,False,85,15.0,1033.0
7,30,23,6,-3893758332,-3893064132,False,231,-131.0,869.0
7,31,22,6,-3893758332,-3893239932,False,232,-132.0,868.0
7,32,25,6,-3893758332,-3893758332,True,427,-327.0,673.0
7,33,29,6,-3893758332,-3893419332,False,218,-118.0,882.0
7,34,22,6,-3893758332,-3891378060,False,85,15.0,1015.0
7,35,29,6,-3893758332,-3892659132,False,231,-131.0,869.0
7,36,25,6,-3893758332,-3893758332,True,427,-327.0,673.0
8,8,,0,-2075907984,-2075600184,False,278,-178.0,-121.0
8,10,,0,-2075907984,-2075907984,True,263,-163.0,241.0
8,17,,0,-2075907984,-2075532384,False,229,-129.0,-31.0
8,21,17,3,-2075907984,-2080107972,False,70,30.0,253.0
8,22,10,3,-2075907984,-2080417562,False,84,16.0,989.0
8,23,10,3,-2075907984,-2076614184,False,202,-102.0,583.0
8,24,8,4,-2075907984,-2080408052,False,70,30.0,531.0
8,25,15,4,-2075907984,-2076459984,False,218,-118.0,358.0
8,26,15,4,-2075907984,-2075386584,False,232,-132.0,228.0
8,27,17,5,-2075907984,-2076125184,False,269,-169.0,487.0
8,28,17,5,-2075907984,-2075891784,False,306,-206.0,77.0
8,29,22,5,-2075907984,-2075393784,False,233,-133.0,900.0
8,30,23,6,-2075907984,-2081100522,False,84,16.0,885.0
8,31,22,6,-2075907984,-2082408184,False,85,15.0,883.0
8,32,25,6,-2075907984,-2075897984,False,338,-238.0,435.0
8,33,29,6,-2075907984,-2075578584,False,232,-132.0,750.0
8,34,22,6,-2075907984,-2080408162,False,85,15.0,1030.0
8,35,29,6,-2075907984,-2081067262,False,85,15.0,884.0
8,36,25,6,-2075907984,-2075907984,True,350,-250.0,423.0
8,37,29,7,-2075907984,-2076261984,False,187,-87.0,913.0
9,10,,0,1272335109,1272515109,False,214,-114.0,127.0
9,21,17,3,1272335109,1272149109,False,256,-156.0,97.0
9,22,10,3,1272335109,1272243909,False,214,-114.0,875.0
9,23,10,3,1272335109,1271706053,False,83,17.0,600.0
9,24,8,4,1272335109,1272335109,True,339,-239.0,292.0
9,25,15,4,1272335109,1272575709,False,217,-117.0,241.0
9,26,15,4,1272335109,1274710453,False,350,-250.0,-22.0
9,27,17,5,1272335109,1272397909,False,334,-234.0,253.0
9,28,17,5,1272335109,1272431,False,388,-288.0,-211.0
9,29,22,5,1272335109,1273368765,False,70,30.0,930.0
9,30,23,6,1272335109,1272335109,True,346,-246.0,639.0
9,31,22,6,1272335109,1273317453,False,83,17.0,900.0
9,32,25,6,1272335109,1272335109,True,432,-332.0,103.0
9,33,29,6,1272335109,1271432453,False,70,30.0,780.0
9,34,22,6,1272335109,1272335109,True,328,-228.0,802.0
9,35,29,6,1272335109,1272252309,False,214,-114.0,770.0
9,36,25,6,1272335109,1272335109,True,454,-354.0,69.0
9,37,29,7,1272335109,1272706847,False,82,18.0,931.0
9,38,35,8,1272335109,1272350709,False,164,-64.0,936.0
9,39,29,8,1272335109,1272168909,False,204,-104.0,896.0
10,10,,0,-1216903996,-1217084796,False,229,-129.0,-2.0
10,21,17,3,-1216903996,-1217085196,False,261,-161.0,-64.0
10,22,10,3,-1216903996,-1216552742,False,85,15.0,890.0
10,23,10,3,-1216903996,-1212511792,False,166,-66.0,534.0
10,24,8,4,-1216903996,-1212194192,False,71,29.0,321.0
10,25,15,4,-1216903996,-1216903996,True,289,-189.0,52.0
10,27,17,5,-1216903996,-1216552742,False,70,30.0,283.0
10,29,22,5,-1216903996,-1212511772,False,85,15.0,945.0
10,30,23,6,-1216903996,-1217162796,False,229,-129.0,510.0
10,31,22,6,-1216903996,-1216076792,False,85,15.0,915.0
10,32,25,6,-1216903996,-1216903996,True,407,-307.0,-204.0
10,33,29,6,-1216903996,-1216903996,True,325,-225.0,555.0
10,34,22,6,-1216903996,-1212916742,False,84,16.0,818.0
10,35,29,6,-1216903996,-1212916322,False,71,29.0,799.0
10,36,25,6,-1216903996,-1216903996,True,407,-307.0,-238.0
10,37,29,7,-1216903996,-1213506772,False,85,15.0,946.0
10,38,35,8,-1216903996,-1216300322,False,85,15.0,951.0
10,39,29,8,-1216903996,-1216552342,False,85,15.0,911.0
10,40,38,9,-1216903996,-1216552342,False,85,15.0,1015.0
10,41,22,9,-1216903996,-1217172196,False,216,-116.0,884.0
11,22,10,3,-4994966784,-4990308304,False,217,-117.0,773.0
11,23,10,3,-4994966784,-4994942304,False,229,-129.0,405.0
11,24,8,4,-4994966784,-4995237904,False,192,-92.0,229.0
11,25,15,4,-4994966784,-4994389104,False,280,-180.0,-128.0
11,27,17,5,-4994966784,-4995025904,False,331,-231.0,52.0
11,29,22,5,-4994966784,-5992026372,False,85,15.0,960.0
11,30,23,6,-4994966784,-4994701704,False,227,-127.0,383.0
11,31,22,6,-4994966784,-4972067732,False,71,29.0,944.0
11,33,29,6,-4994966784,-4990315704,False,222,-122.0,433.0
11,34,22,6,-4994966784,-4982076492,False,85,15.0,833.0
11,35,29,6,-4994966784,-4993414704,False,220,-120.0,679.0
11,37,29,7,-4994966784,-4994966784,True,386,-286.0,660.0
11,38,35,8,-4994966784,-4973096828,False,85,15.0,966.0
11,39,29,8,-4994966784,-4993708704,False,234,-134.0,777.0
11,40,38,9,-4994966784,-4972096972,False,84,16.0,1031.0
11,41,22,9,-4994966784,-4974526972,False,85,15.0,899.0
11,42,37,10,-4994966784,-4992793504,False,239,-139.0,861.0
11,43,29,10,-4994966784,-4993108704,False,230,-130.0,870.0
11,44,31,10,-4994966784,-4989738304,False,238,-138.0,862.0
11,45,40,10,-4994966784,-4994435504,False,175,-75.0,925.0
12,22,10,3,-3786135205,-3826992535,False,85,15.0,788.0
12,23,10,3,-3786135205,-3826992335,False,107,-7.0,398.0
12,24,8,4,-3786135205,-3786135205,True,422,-322.0,-93.0
12,27,17,5,-3786135205,-3784787305,False,348,-248.0,-196.0
12,29,22,5,-3786135205,-3773706065,False,85,15.0,975.0
12,30,23,6,-3786135205,-3786135205,True,608,-508.0,-125.0
12,31,22,6,-3786135205,-3786236205,False,371,-271.0,673.0
12,33,29,6,-3786135205,-3784568305,False,233,-133.0,300.0
12,34,22,6,-3786135205,-3826992535,False,85,15.0,848.0
12,35,29,6,-3786135205,-3784745905,False,235,-135.0,544.0
12,37,29,7,-3786135205,-3784873105,False,165,-65.0,595.0
12,38,35,8,-3786135205,-3786135205,True,369,-269.0,697.0
12,39,29,8,-3786135205,-3784378705,False,240,-140.0,637.0
12,40,38,9,-3786135205,-3784471105,False,239,-139.0,892.0
12,41,22,9,-3786135205,-3776650855,False,85,15.0,914.0
12,42,37,10,-3786135205,-3825182065,False,107,-7.0,854.0
12,43,29,10,-3786135205,-3784459105,False,256,-156.0,714.0
12,44,31,10,-3786135205,-3786135205,True,354,-254.0,608.0
12,45,40,10,-3786135205,-3785000605,False,165,-65.0,860.0
12,46,29,11,-3786135205,-3784888605,False,239,-139.0,861.0
13,22,10,3,-2760135920,-2762043460,False,85,15.0,803.0
13,23,10,3,-2760135920,-2762537660,False,107,-7.0,391.0
13,29,22,5,-2760135920,-2760057320,False,261,-161.0,814.0
13,31,22,6,-2760135920,-2760000120,False,318,-218.0,455.0
13,33,29,6,-2760135920,-2760135920,True,302,-202.0,98.0
13,34,22,6,-2760135920,-2751040460,False,85,15.0,863.0
13,35,29,6,-2760135920,-2762511260,False,85,15.0,559.0
13,37,29,7,-2760135920,-2762440610,False,85,15.0,610.0
13,38,35,8,-2760135920,-2760476720,False,235,-135.0,562.0
13,39,29,8,-2760135920,-2762053460,False,71,29.0,666.0
13,40,38,9,-2760135920,-2760135920,True,287,-187.0,705.0
13,41,22,9,-2760135920,-2762440660,False,85,15.0,929.0
13,42,37,10,-2760135920,-2762510,False,180,-80.0,774.0
13,43,29,10,-2760135920,-2760898120,False,254,-154.0,560.0
13,44,31,10,-2760135920,-2762048660,False,85,15.0,623.0
13,45,40,10,-2760135920,-2760597320,False,165,-65.0,795.0
13,46,29,11,-2760135920,-2762871460,False,85,15.0,876.0
13,47,41,12,-2760135920,-2762348660,False,84,16.0,1016.0
13,48,29,12,-2760135920,-2762494460,False,85,15.0,1015.0
13,49,41,12,-2760135920,-2762693660,False,71,29.0,1029.0
14,22,10,3,1831644584,1831123184,False,261,-161.0,642.0
14,23,10,3,1831644584,1841081590,False,83,17.0,408.0
14,29,22,5,1831644584,1832416184,False,255,-155.0,659.0
14,31,22,6,1831644584,1837040690,False,83,17.0,472.0
14,33,29,6,1831644584,1842844550,False,300,-200.0,-102.0
14,34,22,6,1831644584,1835774750,False,291,-191.0,672.0
14,35,29,6,1831644584,1832056784,False,223,-123.0,436.0
14,37,29,7,1831644584,1837040570,False,83,17.0,627.0
14,38,35,8,1831644584,1832401784,False,220,-120.0,442.0
14,39,29,8,1831644584,1831272584,False,232,-132.0,534.0
14,40,38,9,1831644584,1832768384,False,229,-129.0,576.0
14,41,22,9,1831644584,1842844450,False,83,17.0,946.0
14,42,37,10,1831644584,1836244690,False,83,17.0,791.0
14,43,29,10,1831644584,1832320184,False,301,-201.0,359.0
14,44,31,10,1831644584,1838751570,False,83,17.0,640.0
14,45,40,10,1831644584,1831064384,False,159,-59.0,736.0
14,46,29,11,1831644584,1831345184,False,249,-149.0,727.0
14,47,41,12,1831644584,1830383384,False,231,-131.0,885.0
14,48,29,12,1831644584,1842844530,False,83,17.0,1032.0
14,49,41,12,1831644584,1832643184,False,233,-133.0,896.0
15,22,10,3,-2268610768,-2266803768,False,233,-133.0,509.0
15,23,10,3,-2268610768,-2268610768,True,334,-234.0,174.0
15,29,22,5,-2268610768,-2267551168,False,232,-132.0,527.0
15,31,22,6,-2268610768,"-2,727,650,728",False,87,13.0,485.0
15,34,22,6,-2268610768,-2267042048,False,310,-210.0,462.0
15,35,29,6,-2268610768,-2268529168,False,233,-133.0,303.0
15,37,29,7,-2268610768,-2268610768,True,302,-202.0,425.0
15,38,35,8,-2268610768,-2268440168,False,235,-135.0,307.0
15,39,29,8,-2268610768,-2268749168,False,233,-133.0,401.0
15,40,38,9,-2268610768,"-2,267,411,428",False,88,12.0,588.0
15,41,22,9,-2268610768,-2268449168,False,233,-133.0,813.0
15,42,37,10,-2268610768,-2268731968,False,233,-133.0,658.0
15,43,29,10,-2268610768,-2268709168,False,254,-154.0,205.0
15,44,31,10,-2268610768,-2268743768,False,233,-133.0,507.0
15,45,40,10,-2268610768,"-2,267,047,648",False,201,-101.0,635.0
15,46,29,11,-2268610768,-2268948368,False,231,-131.0,596.0
15,47,41,12,-2268610768,-2269454968,False,279,-179.0,706.0
15,48,29,12,-2268610768,-2267638368,False,222,-122.0,910.0
15,49,41,12,-2268610768,-2268610768,True,481,-381.0,515.0
15,50,41,14,-2268610768,"-2,267,411,548",False,87,13.0,1013.0
16,22,10,3,4447046375,4445097175,False,254,-154.0,355.0
16,23,10,3,4447046375,4447890175,False,184,-84.0,90.0
16,29,22,5,4447046375,4443810175,False,159,-59.0,468.0
16,31,22,6,4447046375,4442890175,False,329,-229.0,256.0
16,34,22,6,4447046375,4447046375,True,264,-164.0,298.0
16,35,29,6,4447046375,4447046375,True,262,-162.0,141.0
16,37,29,7,4447046375,4447490375,False,174,-74.0,351.0
16,38,35,8,4447046375,4447046375,True,266,-166.0,141.0
16,39,29,8,4447046375,"4,793,592,330",False,186,-86.0,315.0
16,40,38,9,4447046375,4447064175,False,228,-128.0,460.0
16,41,22,9,4447046375,"4,428,897,130",False,86,14.0,827.0
16,42,37,10,4447046375,4447046375,True,300,-200.0,458.0
16,43,29,10,4447046375,4447630375,False,250,-150.0,55.0
16,44,31,10,4447046375,4446921775,False,226,-126.0,381.0
16,45,40,10,4447046375,4446210175,False,159,-59.0,576.0
16,46,29,11,4447046375,4443950175,False,319,-219.0,377.0
16,47,41,12,4447046375,4446720975,False,225,-125.0,581.0
16,48,29,12,4447046375,4445550175,False,174,-74.0,836.0
16,49,41,12,4447046375,4443050175,False,316,-216.0,299.0
16,50,41,14,4447046375,4446529375,False,329,-229.0,784.0
17,22,10,3,-2359788114,-2360146314,False,176,-76.0,279.0
17,23,10,3,-2359788114,-2369067174,False,107,-7.0,83.0
17,29,22,5,-2359788114,-2364066690,False,85,15.0,483.0
17,31,22,6,-2359788114,-2359721214,False,233,-133.0,123.0
17,34,22,6,-2359788114,-2369067510,False,85,15.0,313.0
17,35,29,6,-2359788114,-2359196814,False,234,-134.0,7.0
17,37,29,7,-2359788114,-2359426014,False,233,-133.0,218.0
17,38,35,8,-2359788114,-2369067594,False,85,15.0,156.0
17,39,29,8,-2359788114,-2358397614,False,233,-133.0,182.0
17,40,38,9,-2359788114,-2358809322,False,71,29.0,489.0
17,41,22,9,-2359788114,-2369786310,False,85,15.0,842.0
17,42,37,10,-2359788114,-2368030692,False,85,15.0,473.0
17,43,29,10,-2359788114,-2357437614,False,251,-151.0,-96.0
17,44,31,10,-2359788114,-2362616814,False,164,-64.0,317.0
17,45,40,10,-2359788114,-2358450414,False,161,-61.0,515.0
17,46,29,11,-2359788114,-2358148014,False,235,-135.0,242.0
17,47,41,12,-2359788114,-2358848214,False,233,-133.0,448.0
17,48,29,12,-2359788114,-2358206814,False,231,-131.0,705.0
17,49,41,12,-2359788114,-2369744874,False,71,29.0,328.0
17,50,41,14,-2359788114,-2359788114,True,250,-150.0,634.0
18,22,10,3,553096892,451187492,False,80,20.0,299.0
18,23,10,3,553096892,456413492,False,305,-205.0,-122.0
18,29,22,5,553096892,582490492,False,81,19.0,502.0
18,31,22,6,553096892,567533492,False,268,-168.0,-45.0
18,34,22,6,553096892,582683492,False,80,20.0,333.0
18,35,29,6,553096892,552999092,False,215,-115.0,-108.0
18,37,29,7,553096892,552456992,False,169,-69.0,149.0
18,38,35,8,553096892,534973892,False,246,-146.0,10.0
18,39,29,8,553096892,554338292,False,227,-127.0,55.0
18,40,38,9,553096892,553096892,True,237,-137.0,352.0
18,41,22,9,553096892,588076964,False,80,20.0,862.0
18,42,37,10,553096892,541040492,False,81,19.0,492.0
18,44,31,10,553096892,553587892,False,209,-109.0,208.0
18,45,40,10,553096892,553096892,True,248,-148.0,367.0
18,46,29,11,553096892,449413892,False,302,-202.0,40.0
18,47,41,12,553096892,507973292,False,270,-170.0,278.0
18,48,29,12,553096892,456854492,False,248,-148.0,557.0
18,49,41,12,553096892,554339792,False,203,-103.0,225.0
18,50,41,14,553096892,554376192,False,169,-69.0,565.0
18,51,22,17,553096892,503576492,False,270,-170.0,830.0
19,22,10,3,-1077665643,-1091907347,False,125,-25.0,274.0
19,29,22,5,-1077665643,-1078507443,False,197,-97.0,405.0
19,34,22,6,-1077665643,-1077665643,True,388,-288.0,45.0
19,37,29,7,-1077665643,"-1,072,364,547",False,185,-85.0,64.0
19,38,35,8,-1077665643,-1122191607,False,84,16.0,26.0
19,39,29,8,-1077665643,-1078559243,False,236,-136.0,-81.0
19,40,38,9,-1077665643,-1079026043,False,238,-138.0,214.0
19,41,22,9,-1077665643,-1079057243,False,227,-127.0,735.0
19,42,37,10,-1077665643,-1079313043,False,197,-97.0,395.0
19,44,31,10,-1077665643,-1079933643,False,239,-139.0,69.0
19,45,40,10,-1077665643,-1078603443,False,304,-204.0,163.0
19,46,29,11,-1077665643,"-1,076,509,547",False,88,12.0,52.0
19,47,41,12,-1077665643,-1121914747,False,85,15.0,293.0
19,48,29,12,-1077665643,-1079254243,False,197,-97.0,460.0
19,49,41,12,-1077665643,-1079453243,False,210,-110.0,115.0
19,50,41,14,-1077665643,733456,False,343,-243.0,322.0
19,51,22,17,-1077665643,-1078840643,False,220,-120.0,710.0
19,52,41,18,-1077665643,-1117760307,False,90,10.0,1010.0
19,53,34,18,-1077665643,-1077665643,True,297,-197.0,803.0
19,54,41,18,-1077665643,-1077665643,True,344,-244.0,756.0
20,22,10,3,5056072138,5058864538,False,177,-77.0,197.0
20,29,22,5,5056072138,5058574938,False,163,-63.0,342.0
20,34,22,6,5056072138,5058676938,False,163,-63.0,-18.0
20,37,29,7,5056072138,5114855068,False,338,-238.0,-174.0
20,38,35,8,5056072138,5060297338,False,226,-126.0,-100.0
20,40,38,9,5056072138,5012474597,False,83,17.0,231.0
20,41,22,9,5056072138,5058132138,False,195,-95.0,640.0
20,42,37,10,5056072138,5057973938,False,185,-85.0,310.0
20,44,31,10,5056072138,"5,013,361,780",False,86,14.0,83.0
20,45,40,10,5056072138,5058667938,False,159,-59.0,104.0
20,46,29,11,5056072138,5058434138,False,214,-114.0,-62.0
20,47,41,12,5056072138,5058555938,False,218,-118.0,175.0
20,48,29,12,5056072138,5058575538,False,163,-63.0,397.0
20,49,41,12,5056072138,5058785338,False,195,-95.0,20.0
20,50,41,14,5056072138,5056072138,True,265,-165.0,157.0
20,51,22,17,5056072138,5058578938,False,163,-63.0,647.0
20,52,41,18,5056072138,5058706338,False,194,-94.0,916.0
20,53,34,18,5056072138,5114449580,False,317,-217.0,586.0
20,54,41,18,5056072138,5056072138,True,458,-358.0,398.0
20,55,22,19,5056072138,"5,012,992,186",False,86,14.0,1014.0
21,22,10,3,-406335940,-406730740,False,217,-117.0,80.0
21,29,22,5,-406335940,-407143940,False,214,-114.0,228.0
21,40,38,9,-406335940,-404056220,False,81,19.0,250.0
21,41,22,9,-406335940,-406625720,False,82,18.0,658.0
21,42,37,10,-406335940,2883118295,False,103,-3.0,307.0
21,44,31,10,-406335940,-407034040,False,290,-190.0,-107.0
21,45,40,10,-406335940,-408257740,False,156,-56.0,48.0
21,47,41,12,-406335940,-407107676,False,81,19.0,194.0
21,48,29,12,-406335940,-406347860,False,82,18.0,415.0
21,49,41,12,-406335940,-407877940,False,156,-56.0,-36.0
21,50,41,14,-406335940,-407748860,False,81,19.0,176.0
21,51,22,17,-406335940,-404056460,False,70,30.0,677.0
21,52,41,18,-406335940,-406960540,False,156,-56.0,860.0
21,53,34,18,-406335940,-406294720,False,82,18.0,604.0
21,54,41,18,-406335940,-408357940,False,156,-56.0,342.0
21,55,22,19,-406335940,-407056460,False,82,18.0,1032.0
21,56,22,20,-406335940,-408348940,False,228,-128.0,872.0
21,57,52,20,-406335940,-407413316,False,82,18.0,1018.0
21,58,29,20,-406335940,-407413696,False,81,19.0,1019.0
21,59,55,20,-406335940,-407056696,False,82,18.0,1018.0
22,22,10,3,-3851653229,-3864431897,False,84,16.0,96.0
22,29,22,5,-3851653229,-3865431489,False,85,15.0,243.0
22,40,38,9,-3851653229,-3872378555,False,60,40.0,290.0
22,41,22,9,-3851653229,-3862724897,False,85,15.0,673.0
22,42,37,10,-3851653229,-3867480801,False,107,-7.0,300.0
22,45,40,10,-3851653229,-3851769229,False,161,-61.0,-13.0
22,47,41,12,-3851653229,-3869096489,False,85,15.0,209.0
22,48,29,12,-3851653229,-3864431897,False,85,15.0,430.0
22,50,41,14,-3851653229,-3851653229,True,388,-288.0,-112.0
22,51,22,17,-3851653229,-3851718829,False,165,-65.0,612.0
22,52,41,18,-3851653229,-3864852851,False,85,15.0,875.0
22,53,34,18,-3851653229,-3872149897,False,107,-7.0,597.0
22,54,41,18,-3851653229,-3851653229,True,380,-280.0,62.0
22,55,22,19,-3851653229,-3864170201,False,85,15.0,1047.0
22,56,22,20,-3851653229,-3851730629,False,197,-97.0,775.0
22,57,52,20,-3851653229,-3865700771,False,85,15.0,1033.0
22,58,29,20,-3851653229,-3851580029,False,199,-99.0,920.0
22,59,55,20,-3851653229,-3851784629,False,165,-65.0,953.0
22,60,41,21,-3851653229,-3865700951,False,85,15.0,1015.0
22,61,55,21,-3851653229,-3851765629,False,165,-65.0,935.0
23,22,10,3,-2696135130,"-2,691,513,630",False,88,12.0,108.0
